,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
145,16.0,10.0,600.0,167.0,343.6085882863163,0.8213928424223724,1.8043786480778443
146,16.0,11.0,600.0,167.0,343.7363534453763,0.8496836051063836,1.8037079691616766
147,16.0,12.0,600.0,167.0,344.3526496953411,0.8486195504546631,1.8004798294670659
148,16.0,13.0,600.0,167.0,344.70778535722843,0.830331246255625,1.7986248826886226
149,16.0,14.0,600.0,167.0,345.30564606598654,0.8277914335410803,1.7955107513113773
150,16.0,15.0,600.0,167.0,346.3944179656143,0.8475207443447198,1.7898671798502994
151,16.0,16.0,600.0,166.0,344.421977114183,0.8536561340723834,1.8001174175783135
152,16.0,1.0,800.0,126.0,344.1688814091191,0.8594543022510049,2.3825512540317457
153,16.0,2.0,800.0,126.0,343.87201785955375,0.8940907621454129,2.384608102468254
154,16.0,3.0,800.0,126.0,344.2738913558538,0.8473326755932568,2.3818245315396824
155,16.0,4.0,800.0,126.0,344.4451670442359,0.8504039969047216,2.3806401670158728
156,16.0,5.0,800.0,126.0,344.8178965268624,0.8466100945141748,2.3780668238492066
157,16.0,6.0,800.0,126.0,344.6681179275094,0.8385058138754855,2.3791002339603176
158,16.0,7.0,800.0,126.0,345.15949686104557,0.8389082584361954,2.3757132788095237
159,16.0,8.0,800.0,126.0,345.2737002597947,0.8362180211680359,2.374927483277778
160,16.0,9.0,800.0,126.0,345.5415777132539,0.8561991365522651,2.3730863458650795
161,16.0,10.0,800.0,126.0,345.40950946328906,0.8502947303308692,2.3739937017777777
162,16.0,11.0,800.0,126.0,345.3995738806159,0.8364778252810232,2.3740619908333334
163,16.0,12.0,800.0,126.0,345.761730444861,0.848438924033168,2.3715753589761905
164,16.0,13.0,800.0,126.0,346.53994864857646,0.8407748235251389,2.366249557079365
165,16.0,14.0,800.0,126.0,347.14241549783077,0.8260514775016484,2.3621429228809525
166,16.0,15.0,800.0,126.0,346.39657359772303,0.8470385706947342,2.367228958079365
167,16.0,16.0,800.0,102.0,354.6061220469734,0.8597705273208119,2.3124248257941176
168,16.0,1.0,1000.0,103.0,349.4424712655099,0.8688857580397428,2.918935401029126
169,16.0,2.0,1000.0,103.0,349.0904609710548,0.9086442788297403,2.921878750747573
170,16.0,3.0,1000.0,103.0,349.38622600723187,0.8707550428024895,2.9194053001359226
171,16.0,4.0,1000.0,103.0,349.8938256865817,0.8808842494592818,2.915170046223301
172,16.0,5.0,1000.0,103.0,349.76180110702745,0.8704921023630737,2.9162704353980584
173,16.0,6.0,1000.0,103.0,350.09148548911753,0.8718801389818273,2.913524156621359
174,16.0,7.0,1000.0,103.0,350.2289536272269,0.8790035683926978,2.9123805711553397
175,16.0,8.0,1000.0,103.0,351.7325566668527,0.8730857876185367,2.8999305883592235
176,16.0,9.0,1000.0,103.0,350.9992704984912,0.865995146804877,2.9059889456504857
177,16.0,10.0,1000.0,103.0,351.01254749968786,0.8769278893911999,2.9058790270194175
178,16.0,11.0,1000.0,103.0,350.98444340787904,0.8803374615728551,2.9061117071067963
179,16.0,12.0,1000.0,103.0,351.8971697890821,0.8759250635310275,2.8985740368737862
180,16.0,13.0,1000.0,103.0,352.1066802069746,0.8823347497932802,2.8968493281650485
181,16.0,14.0,1000.0,103.0,352.1936858084172,0.8922204601836725,2.896133693194175
182,16.0,15.0,1000.0,103.0,353.3884715633932,0.8724184219927797,2.8863420345533983
183,16.0,16.0,1000.0,103.0,353.7651806001202,0.8965355253358114,2.8832684954174757
184,16.0,1.0,1200.0,28.0,134.7801739280578,0.214332803708423,9.051776418178571
185,16.0,2.0,1200.0,28.0,134.9233003772415,0.21850247256311603,9.042174306357143
186,16.0,3.0,1200.0,28.0,134.88285462173798,0.23527704157544868,9.044885678178572
187,16.0,4.0,1200.0,28.0,134.99210035268385,0.21242146895641364,9.037565878392856
188,16.0,5.0,1200.0,28.0,135.00520219968084,0.23097733135547038,9.036688809928572
189,16.0,6.0,1200.0,28.0,135.15565555059814,0.22263605712286277,9.026629296642856
190,16.0,7.0,1200.0,28.0,135.26661192477752,0.22272093319678835,9.01922494132143
191,16.0,8.0,1200.0,28.0,135.44762180100162,0.23354790709695586,9.007171803964285
192,16.0,9.0,1200.0,28.0,135.48107473794616,0.2346416957308057,9.004947756428571
193,16.0,10.0,1200.0,28.0,135.64180409750693,0.22793706936005284,8.9942773035
194,16.0,11.0,1200.0,27.0,138.63103546629097,0.182368771925451,8.800338220777778
195,16.0,1.0,1400.0,75.0,353.6327514435758,0.8908704627065133,4.0154651802
